TrueSpecies,subject_id,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
['zebraplains'],77686377,2021-03-30 14:03:20,Site_84_part2_RCNX0532.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],77686408,2021-03-31 08:48:42,Site_84_part2_RCNX0550.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",2,1
['zebraplains'],77686411,2021-03-31 08:49:00,Site_84_part2_RCNX0552.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['impala'],77686420,2021-03-31 09:15:25,Site_84_part2_RCNX0559.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],77686473,2021-03-31 10:02:14,Site_84_part2_RCNX0590.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],77686488,2021-03-31 10:05:32,Site_84_part2_RCNX0597.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['zebraplains'],77686584,2021-04-01 10:41:22,Site_84_part2_RCNX0663.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],77686626,2021-04-02 08:24:18,Site_84_part2_RCNX0692.JPG,1,"[['zebraplains'], ['zebraplains', 'impala'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",2,1
['zebraplains'],77686683,2021-04-02 09:10:29,Site_84_part2_RCNX0725.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebraplains']]",2,1
['warthog'],77686689,2021-04-02 11:01:27,Site_84_part2_RCNX0729.JPG,1,"[['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog'], ['warthog']]",1,0
['elephant'],77686744,2021-04-03 13:17:23,Site_84_part2_RCNX0774.JPG,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['zebraplains'],77686762,2021-04-05 16:15:28,Site_84_part2_RCNX0788.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],77686765,2021-04-05 16:15:38,Site_84_part2_RCNX0790.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],77686808,2021-04-09 09:56:01,Site_84_part2_RCNX0835.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],77686836,2021-04-09 10:15:56,Site_84_part2_RCNX0854.JPG,1,"[['elephant', 'zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['elephant', 'zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",2,2
['elephant'],77686841,2021-04-09 12:18:00,Site_84_part2_RCNX0857.JPG,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],77686846,2021-04-09 12:18:24,Site_84_part2_RCNX0860.JPG,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['zebraplains'],77686866,2021-04-09 18:23:12,Site_84_part2_RCNX0876.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],77686876,2021-04-10 13:23:45,Site_84_part2_RCNX0887.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['baboon'],77686912,2021-04-12 16:14:26,Site_84_part2_RCNX0920.JPG,1,"[['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon'], ['baboon']]",1,0
['guineafowlhelmeted'],77686938,2021-04-15 08:34:40,Site_84_part2_RCNX0939.JPG,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['birdother']]",3,5
['elephant'],77686994,2021-04-16 12:22:44,Site_84_part2_RCNX0987.JPG,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['livestock'],77687003,2021-04-16 14:39:43,Site_84_part2_RCNX1004.JPG,1,"[['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock']]",1,0
['livestock'],77687020,2021-04-16 14:45:57,Site_84_part2_RCNX1015.JPG,1,"[['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock'], ['livestock']]",1,0
['zebraplains'],77687047,2021-04-17 18:28:28,Site_84_part2_RCNX1035.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['impala'],77687123,2021-04-19 07:30:07,Site_84_part2_RCNX1092.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],77687172,2021-04-21 22:37:51,Site_84_part2_RCNX1127.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala']]",1,0
['impala'],77687177,2021-04-21 22:41:34,Site_84_part2_RCNX1131.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala']]",2,1
['impala'],77687202,2021-04-22 10:35:31,Site_84_part2_RCNX1150.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala']]",2,1
['impala'],77687267,2021-04-23 21:47:00,Site_84_part2_RCNX1200.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['dikdik'], ['impala'], ['impala']]",2,2
['impala'],77687314,2021-04-23 23:15:34,Site_84_part2_RCNX1234.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala']]",2,1
['impala'],77687336,2021-04-24 00:20:28,Site_84_part2_RCNX1250.JPG,1,"[['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['dikdik'], ['impala']]",2,2
['zebraplains'],77687394,2021-04-27 08:35:01,Site_84_part2_RCNX1294.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebraplains'], ['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebraplains']]",2,3
['zebraplains'],77687413,2021-04-27 08:36:24,Site_84_part2_RCNX1306.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebraplains']]",2,1
['elephant'],77687442,2021-04-27 09:54:33,Site_84_part2_RCNX1327.JPG,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['elephant'],77687443,2021-04-27 09:54:38,Site_84_part2_RCNX1328.JPG,1,"[['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant'], ['elephant']]",1,0
['zebraplains'],77687461,2021-04-28 07:39:48,Site_84_part2_RCNX1340.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",1,0
['zebraplains'],77687480,2021-04-28 09:03:09,Site_84_part2_RCNX1351.JPG,1,"[['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebragrevys'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains'], ['zebraplains']]",2,1
['giraffe'],77687885,2021-03-27 01:44:51,Site_85_part4_IMG_0304,1,"[['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe'], ['giraffe']]",1,0
['dikdik'],77687943,2021-03-28 15:44:32,Site_85_part4_IMG_2633,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['dikdik'],77687950,2021-03-28 15:45:21,Site_85_part4_IMG_2637,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['impala'],77688009,2021-03-28 23:40:21,Site_85_part4_IMG_2745,1,"[['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala'], ['impala'], ['dikdik'], ['impala'], ['impala'], ['impala']]",2,2
['dikdik'],77688055,2021-03-30 18:52:31,Site_85_part4_IMG_5231,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['guineafowlvulturine'],77688093,2021-03-31 17:34:56,Site_85_part4_IMG_6187,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlhelmeted'],77688110,2021-04-01 09:51:26,Site_85_part4_IMG_6208,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['birdother'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted']]",3,2
['guineafowlvulturine'],77688135,2021-04-01 10:00:37,Site_85_part4_IMG_6227,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688144,2021-04-01 10:02:47,Site_85_part4_IMG_6234,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688149,2021-04-01 10:08:16,Site_85_part4_IMG_6243,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine', 'guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688159,2021-04-01 10:10:56,Site_85_part4_IMG_6251,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688168,2021-04-01 10:11:51,Site_85_part4_IMG_6257,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlhelmeted'],77688190,2021-04-01 10:55:23,Site_85_part4_IMG_6334,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688199,2021-04-01 11:36:09,Site_85_part4_IMG_6455,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688210,2021-04-01 11:37:10,Site_85_part4_IMG_6463,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688231,2021-04-01 11:43:37,Site_85_part4_IMG_6499,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688239,2021-04-01 11:44:23,Site_85_part4_IMG_6504,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688240,2021-04-01 11:44:35,Site_85_part4_IMG_6505,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688246,2021-04-01 11:55:36,Site_85_part4_IMG_6542,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688253,2021-04-01 11:57:14,Site_85_part4_IMG_6552,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,2
['guineafowlvulturine'],77688269,2021-04-01 11:59:49,Site_85_part4_IMG_6566,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688277,2021-04-01 12:00:34,Site_85_part4_IMG_6572,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688296,2021-04-01 12:02:36,Site_85_part4_IMG_6585,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['birdother'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688311,2021-04-01 12:04:05,Site_85_part4_IMG_6595,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine', 'guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688315,2021-04-01 12:04:33,Site_85_part4_IMG_6598,1,"[['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,4
['guineafowlvulturine'],77688348,2021-04-01 12:16:32,Site_85_part4_IMG_6654,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlhelmeted']]",2,2
['guineafowlvulturine'],77688350,2021-04-01 12:16:52,Site_85_part4_IMG_6655,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688353,2021-04-01 12:17:09,Site_85_part4_IMG_6657,1,"[['guineafowlhelmeted'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,3
['guineafowlvulturine'],77688359,2021-04-01 12:18:30,Site_85_part4_IMG_6662,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['guineafowlvulturine'],77688372,2021-04-01 12:21:53,Site_85_part4_IMG_6681,1,"[['guineafowlvulturine'], ['guineafowlhelmeted'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",2,1
['guineafowlvulturine'],77688407,2021-04-01 12:29:35,Site_85_part4_IMG_6724,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['dikdik'],77688418,2021-04-01 16:07:45,Site_85_part4_IMG_7436,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['guineafowlvulturine'],77688444,2021-04-02 16:19:11,Site_85_part4_IMG_8822,1,"[['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine'], ['guineafowlvulturine']]",1,0
['dikdik'],77688447,2021-04-03 07:47:06,Site_85_part4_IMG_8825,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
['birdother'],77688505,2021-04-04 09:03:10,Site_85_part5_IMG_0439,1,"[['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother'], ['birdother']]",1,0
['dikdik'],77688544,2021-04-04 14:19:30,Site_85_part5_IMG_1414,1,"[['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik'], ['dikdik']]",1,0
